elapsed_time,servo_val,motor_speed
13.423,680,70
13.455,680,70
13.487,680,70
13.519,680,70
13.55,680,70
13.599,680,70
13.631,680,70
13.662,680,70
13.695,680,70
13.727,680,70
13.758,680,70
13.789,680,70
13.822,680,70
13.854,680,70
13.888,680,70
13.919,680,70
13.951,680,70
14.0,680,70
14.03,680,70
14.063,680,70
14.095,680,70
14.127,680,70
14.159,680,70
14.191,680,70
14.223,680,70
14.254,680,70
14.287,680,70
14.319,680,70
14.367,680,70
14.399,680,70
14.431,680,70
14.464,680,70
14.496,680,70
14.527,680,70
14.56,680,70
14.59,680,70
14.623,680,70
14.655,680,70
14.686,680,70
14.719,680,70
14.751,680,70
14.799,680,70
14.831,680,70
14.862,680,70
14.895,680,70
14.927,680,70
14.959,680,70
14.99,680,70
15.022,680,70
15.054,680,70
15.086,680,70
15.119,680,70
15.151,680,70
15.199,680,70
15.231,680,70
15.263,680,70
15.294,680,70
15.327,680,70
15.359,680,70
15.391,680,70
15.424,680,70
15.455,680,70
15.487,680,70
15.519,680,70
15.551,680,70
15.635,680,70
15.676,680,70
15.704,680,70
15.714,680,70
15.747,680,70
15.759,680,70
15.791,680,70
15.823,680,70
15.856,680,70
15.886,680,70
15.919,680,70
15.951,680,70
16.0,680,70
16.032,680,70
16.063,680,70
16.094,680,70
16.126,680,70
16.158,680,70
16.191,680,70
16.222,680,70
16.254,680,70
16.287,680,70
16.318,680,70
16.351,680,70
16.398,680,70
16.43,680,70
16.463,680,70
16.495,680,70
16.527,680,70
16.56,680,70
16.591,680,70
16.622,680,70
16.654,680,70
16.686,680,70
16.719,680,70
16.75,680,70
16.782,680,70
16.831,680,70
16.863,680,70
16.896,680,70
16.927,680,70
16.96,680,70
16.991,680,70
17.022,680,70
17.054,680,70
17.086,680,70
17.118,680,70
17.15,680,70
17.202,680,70
17.231,680,70
17.263,680,70
17.296,680,70
17.326,680,70
17.359,680,70
17.391,680,70
17.423,680,70
17.455,680,70
17.487,680,70
17.519,680,70
17.55,680,70
17.6,680,70
17.63,680,70
17.662,680,70
17.695,680,70
17.727,680,70
17.76,680,70
17.791,680,70
17.824,680,70
17.855,680,70
17.888,680,70
17.92,680,70
17.951,680,70
17.983,680,70
18.032,680,70
18.063,680,70
18.096,680,70
18.127,680,70
18.159,680,70
18.191,680,70
18.224,680,70
18.255,680,70
18.287,680,70
18.319,680,70
18.35,680,70
18.399,680,70
18.431,680,70
18.463,680,70
18.495,680,70
18.527,680,70
18.559,680,70
18.591,680,70
18.624,680,70
18.654,680,70
18.686,680,70
18.718,680,70
18.75,680,70
18.782,680,70
18.831,680,70
18.862,680,70
18.896,680,70
18.926,680,70
18.959,680,70
18.992,680,70
19.023,680,70
19.055,680,70
19.087,680,70
19.119,680,70
19.15,680,70
19.182,680,70
19.232,680,70
19.264,680,70
19.295,680,70
19.327,680,70
19.359,680,70
19.392,680,70
19.424,680,70
19.455,680,70
19.489,680,70
19.52,680,70
19.552,680,70
19.601,680,70
19.631,680,70
19.663,680,70
19.695,680,70
19.726,680,70
19.76,680,70
19.79,680,70
19.823,680,70
19.854,680,70
19.887,680,70
19.918,680,70
19.951,680,70
19.984,680,70
20.031,680,70
20.063,680,70
20.095,680,70
20.127,680,70
20.159,680,70
20.191,680,70
20.223,680,70
20.255,680,70
20.287,680,70
20.318,680,70
20.35,680,70
20.383,680,70
20.431,680,70
20.463,680,70
20.495,680,70
20.528,680,70
20.56,680,70
20.591,680,70
20.625,680,70
20.656,680,70
20.686,680,70
20.719,680,70
20.751,680,70
20.784,680,70
20.831,680,70
20.863,680,70
20.895,680,70
20.927,680,70
20.959,680,70
20.991,680,70
21.023,680,70
21.054,680,70
21.087,680,70
21.12,680,70
21.152,680,70
21.183,680,70
21.23,680,70
21.263,680,70
21.295,680,70
21.327,680,70
21.36,680,70
21.391,680,70
21.422,680,70
21.456,680,70
21.486,680,70
21.52,680,70
21.551,680,70
21.582,680,70
21.632,680,70
21.663,680,70
21.695,680,70
21.727,680,70
21.758,680,70
21.791,680,70
21.822,680,70
21.856,680,70
21.886,680,70
21.919,680,70
21.951,680,70
21.984,680,70
22.016,680,70
22.063,680,70
22.095,680,70
22.128,680,70
22.158,680,70
22.192,680,70
22.224,680,70
22.255,680,70
22.287,680,70
22.319,680,70
22.352,680,70
22.383,680,70
22.43,680,70
22.462,680,70
22.495,680,70
22.527,680,70
22.559,680,70
22.592,680,70
22.623,680,70
22.655,680,70
22.687,680,70
22.719,680,70
22.75,680,70
22.782,680,70
22.831,680,70
22.863,680,70
22.894,680,70
22.927,680,70
22.959,680,70
22.992,680,70
23.023,680,70
23.055,680,70
23.087,680,70
23.119,680,70
23.152,680,70
23.184,680,70
23.215,680,70
23.262,680,70
23.294,680,70
23.328,680,70
23.359,680,70
23.391,680,70
23.423,680,70
23.455,680,70
23.487,680,70
23.518,680,70
23.551,680,70
23.583,680,70
23.631,570,0
23.664,570,0
23.696,570,0
23.727,570,0
23.76,570,0
23.79,570,0
23.823,570,0
23.856,570,0
23.886,570,0
23.919,570,0
23.951,570,0
23.982,570,0
24.016,570,0
24.062,570,0
24.094,570,0
24.127,570,0
24.159,570,0
24.191,570,0
24.223,570,0
24.255,570,0
24.287,570,0
24.318,570,0
24.35,570,0
24.383,570,0
24.415,570,0
24.462,570,0
24.495,570,0
24.527,570,0
24.56,570,0
24.59,570,0
24.622,570,0
24.654,570,0
24.686,570,0
24.719,570,0
24.751,570,0
24.783,570,0
24.814,570,0
24.864,570,0
24.895,570,0
24.928,570,-70
24.959,570,-70
24.991,570,-70
25.023,570,-70
25.056,570,-70
25.087,570,-70
25.118,570,-70
25.152,570,-70
25.184,480,-70
25.216,480,-70
25.264,480,-70
25.294,480,-70
25.326,480,-70
25.359,480,-70
25.392,480,-70
25.423,480,-70
25.455,480,-70
25.487,480,-70
25.519,480,-70
25.551,480,-70
25.584,480,-70
25.615,480,-70
25.663,480,-70
25.694,480,-70
25.727,480,-70
25.759,480,-70
25.792,480,-70
25.824,480,-70
25.855,480,-70
25.886,480,-70
25.919,480,-70
25.951,480,-70
25.982,480,-70
26.015,480,-70
26.047,480,-70
26.095,480,-70
26.126,480,-70
26.159,480,-70
26.192,480,-70
26.222,480,-70
26.256,480,-70
26.287,480,-70
26.319,480,-70
26.35,480,-70
26.383,570,-70
26.415,570,-70
26.463,480,-70
26.496,480,-70
26.527,480,-70
26.56,480,-70
26.592,480,-70
26.624,480,-70
26.655,480,-70
26.687,480,-70
26.718,480,-70
26.751,480,-70
26.784,480,-70
26.816,480,-70
26.862,480,-70
26.895,480,-70
26.927,480,-70
26.96,480,-70
26.993,480,-70
27.024,480,-70
27.054,480,-70
27.087,480,-70
